person_age,person_gender,person_1,person_income,person_emp_exp,person_home_oqwnership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
27,1,2,58516,6,0,5250,3,15.27,0.09,6,640,1,0
29,0,0,19845,8,0,5275,4,14.72,0.27,8,660,0,1
31,1,0,60729,10,0,5275,1,12.53,0.09,6,638,1,0
27,1,1,56374,7,2,18000,1,6.17,0.32,5,661,1,0
27,0,2,25195,7,0,5300,0,11.01,0.21,6,607,1,0
29,0,0,56426,7,1,7500,2,14.35,0.13,5,602,0,0
29,0,0,56347,8,1,4000,4,6.76,0.07,9,562,1,0
32,1,2,44548,8,0,5300,5,8.9,0.12,6,619,1,0
27,0,3,53129,4,0,5300,5,14.65,0.1,10,729,0,0
31,0,1,56173,9,1,7000,5,7.88,0.12,6,591,0,0
32,0,0,58007,10,0,5300,3,11.49,0.09,8,627,1,0
28,1,2,56146,2,1,16750,1,14.96,0.3,6,662,0,0
34,0,2,30883,13,0,5325,5,10.99,0.17,7,629,1,0
28,0,1,19179,10,0,5375,4,9.91,0.28,5,651,0,1
29,0,4,22369,7,0,5375,2,12.69,0.24,9,499,0,1
28,1,3,56398,6,1,4000,4,11.48,0.07,5,648,0,0
28,1,1,56275,8,1,6000,1,8,0.11,7,582,1,0
30,1,0,25315,8,0,5400,3,14.61,0.21,7,641,1,0
29,0,3,49278,6,4,15000,0,16.63,0.3,10,537,0,1
27,0,1,56263,5,1,18000,0,10.74,0.32,9,575,1,0
30,1,3,36078,8,0,5400,0,7.14,0.15,10,620,1,0
28,0,2,56164,4,1,6000,0,10.75,0.11,8,594,1,0
29,1,2,56477,7,1,4800,2,14.72,0.08,6,647,0,0
29,1,2,49039,7,0,5400,5,7.9,0.11,7,646,1,0
32,1,2,49077,9,0,5400,1,11.11,0.11,5,677,1,0
29,1,2,53639,5,0,5400,4,16,0.1,8,672,0,1
34,1,1,61922,11,0,5400,4,13.16,0.09,9,602,0,0
27,0,0,65776,7,0,5400,2,14.27,0.08,6,629,0,0
28,1,2,68418,6,0,5400,1,15.68,0.08,6,522,1,0
31,1,0,56519,8,1,7500,4,7.88,0.13,6,652,1,0
27,1,3,56501,5,1,11500,0,13.48,0.2,8,707,1,0
29,0,0,56415,3,1,12000,1,7.51,0.21,10,628,1,0
29,1,1,77021,9,0,5400,4,7.66,0.07,7,695,1,0
34,1,3,56531,11,1,8500,1,11.01,0.15,9,614,0,0
31,0,0,56661,8,1,6250,0,5.79,0.11,10,653,1,0
29,1,1,90793,5,0,5400,4,14.79,0.06,5,662,1,0
27,0,1,93737,4,0,5425,0,10.59,0.06,9,609,0,1
30,0,2,56906,7,1,6000,5,7.88,0.11,8,677,0,0
31,0,0,56938,12,1,8000,4,13.04,0.14,6,539,1,0
30,1,0,49481,9,1,4800,2,14.65,0.1,10,629,0,1
30,0,2,31109,6,0,5475,4,12.68,0.18,6,574,0,0
28,0,2,57329,9,1,5000,5,11.01,0.09,7,516,1,0
27,1,0,57154,5,1,4800,0,11.01,0.08,10,653,1,0
35,1,2,56963,16,1,17000,1,11.83,0.3,10,709,0,0
27,1,1,18996,5,0,5500,5,5.99,0.29,8,627,0,1
31,1,1,56995,12,1,7200,3,11.01,0.13,6,700,1,0
32,1,1,57474,10,1,11325,2,7.51,0.2,10,635,1,0
33,1,3,57323,11,1,6200,1,10.99,0.11,8,604,1,0
27,0,3,57094,3,1,12375,5,10.91,0.22,6,709,1,0
34,0,3,23874,12,0,5500,4,15.23,0.23,8,661,0,1
35,0,2,25163,14,0,5500,1,12.69,0.22,7,611,0,0
27,1,3,25079,4,0,5500,1,12.69,0.22,5,618,0,0
27,1,2,57304,6,1,6000,2,9.99,0.1,7,632,1,0
27,0,2,25500,2,0,5500,3,6.91,0.22,7,674,1,0
27,0,1,49696,7,1,2000,0,7.29,0.04,5,619,0,1
34,0,1,57138,11,1,5525,2,11.11,0.1,6,592,0,0
32,0,1,27147,10,0,5500,0,14.72,0.2,7,579,1,0
31,1,2,57215,9,1,5500,4,11.01,0.1,10,689,0,0
27,1,1,57393,7,1,6500,5,12.87,0.11,6,587,1,0
28,1,2,29868,6,0,5500,4,10.36,0.18,7,690,1,0
30,0,2,29742,6,0,5500,3,13.23,0.18,8,645,1,0
32,0,2,31196,12,0,5500,5,11.11,0.18,10,688,1,0
28,1,0,57279,5,1,3600,4,9.91,0.06,10,628,0,0
29,0,2,57208,8,1,11200,4,7.14,0.2,6,661,0,0
33,0,1,31380,11,0,5500,3,9.88,0.18,7,670,0,0
28,1,0,57469,5,1,9000,2,12.42,0.16,8,674,1,0
28,0,1,34642,7,0,5500,4,12.22,0.16,5,561,1,0
31,1,2,57330,7,1,20000,3,13.49,0.35,5,649,0,0
31,1,0,37264,10,0,5500,0,8.88,0.15,9,635,0,0
31,1,1,37087,6,0,5500,2,15.21,0.15,7,661,0,1
29,1,0,57292,11,1,8000,1,12.42,0.14,9,685,0,0
28,0,0,39758,6,0,5500,0,15.96,0.14,8,662,0,0
29,1,0,50488,5,1,3800,3,7.51,0.08,9,526,0,1
32,0,2,57554,10,2,6000,5,8.9,0.1,5,640,1,0
29,0,2,41885,5,0,5500,3,11.01,0.13,5,601,1,0
27,0,2,57300,4,1,2650,1,7.49,0.05,9,690,0,0
32,0,1,43028,9,0,5500,4,11.49,0.13,7,667,0,0
34,1,3,57351,15,2,14000,5,9.99,0.24,9,734,1,0
27,0,0,57675,6,1,6000,3,6.99,0.1,5,515,1,0
30,1,2,49373,6,0,5500,5,6.62,0.11,8,690,0,0
30,0,2,49106,4,0,5500,4,7.74,0.11,6,638,1,0
34,1,1,51254,10,0,5500,0,7.66,0.11,7,692,1,0
33,0,1,51813,12,0,5500,3,9.63,0.11,10,670,1,0
28,0,2,57678,5,2,13000,0,14.54,0.23,9,671,0,0
35,1,2,51829,10,0,5500,4,13.06,0.11,8,579,0,0
30,0,1,51726,7,0,5500,1,8.59,0.11,6,510,0,0
27,1,0,54147,1,0,5500,0,13.8,0.1,10,560,0,0
35,0,2,55250,13,0,5500,3,6.92,0.1,6,655,1,0
31,1,0,57594,9,1,5000,2,10.38,0.09,6,561,0,0
29,0,0,62615,7,0,5500,3,11.89,0.09,9,477,1,0
28,1,3,56760,8,0,5500,3,11.11,0.1,10,737,0,1
28,0,3,64793,5,0,5500,2,11.03,0.08,9,703,0,0
31,0,0,65678,4,0,5500,0,13.23,0.08,9,623,1,0
27,0,3,61165,4,0,5500,2,12.73,0.09,7,530,0,1
30,1,3,73248,6,0,5500,0,7.51,0.08,10,638,1,0
29,0,3,73016,6,0,5500,2,10.74,0.08,6,630,1,0
31,1,3,50339,7,1,3200,3,13.16,0.06,6,544,0,1
29,0,0,57669,8,1,5000,0,9.76,0.09,10,660,1,0
31,0,3,57290,10,1,10000,3,11.03,0.17,7,633,1,0
31,1,1,85065,5,0,5500,1,7.68,0.06,10,703,1,0
30,1,3,88692,8,0,5500,0,9.99,0.06,9,620,1,0
28,0,2,127109,9,0,5500,0,15.23,0.04,7,664,1,0
27,0,2,173710,5,0,5500,2,19.13,0.03,5,621,0,0
28,1,3,48740,8,0,5525,1,14.54,0.11,10,711,1,0
28,0,3,67897,6,0,5525,3,12.68,0.08,9,653,0,0
34,0,2,57624,11,1,3200,5,10.99,0.06,8,682,0,0
27,0,0,57652,6,2,8000,3,5.42,0.14,9,615,0,0
32,0,1,14686,7,0,5600,4,13.48,0.38,10,666,0,1
29,0,3,15309,7,0,5600,4,12.18,0.37,10,655,0,1
34,0,2,57874,13,1,12000,3,7.88,0.21,8,578,1,0
27,0,1,58140,6,1,15000,2,13.79,0.26,9,677,1,0
27,0,4,57833,3,1,13500,2,6.17,0.23,9,676,1,0
28,1,1,29601,7,0,5600,4,12.68,0.19,5,674,0,0
27,0,2,31240,3,0,5600,1,7.9,0.18,8,578,1,0
29,1,0,58049,2,1,3500,5,8.9,0.06,9,681,1,0
27,1,1,37073,5,0,5600,3,13.49,0.15,10,605,1,0
28,0,1,36889,7,0,5600,0,14.84,0.15,10,505,0,1
27,0,2,37012,5,0,5600,3,11.01,0.15,6,621,0,0
31,0,1,37316,7,0,5600,0,7.74,0.15,7,444,1,0
29,1,0,42248,9,0,5600,1,13.49,0.13,7,667,1,0
30,1,1,58068,8,1,23800,1,12.42,0.41,9,627,1,0
28,0,1,44235,4,0,5600,4,11.11,0.13,5,640,0,0
35,1,1,44215,13,0,5600,5,13.06,0.13,7,688,1,0
28,0,0,58495,4,2,6000,3,5.42,0.1,9,632,1,0
27,1,0,42212,3,0,5600,0,15.96,0.13,10,653,0,1
28,0,3,49051,6,0,5600,3,13.49,0.11,8,636,0,0
35,0,2,49101,9,0,5600,3,9.76,0.11,6,679,0,0
27,1,0,58812,5,2,7500,5,13.47,0.13,8,529,1,0
33,0,0,44247,8,0,5600,4,11.99,0.13,7,665,0,1
32,0,0,52531,12,0,5600,0,7.51,0.11,7,586,1,0
32,1,0,55185,10,0,5600,1,11.36,0.1,10,665,1,0
33,1,3,56139,6,0,5600,4,15.27,0.1,9,597,1,0
29,1,0,58416,6,0,5600,0,15.96,0.1,7,615,1,0
33,1,4,58558,12,2,14400,5,12.42,0.25,10,723,0,0
31,1,2,59883,8,0,5600,3,6.03,0.09,6,580,1,0
33,1,1,58510,9,2,4750,2,11.01,0.08,8,637,1,0
28,0,0,58728,5,1,5000,0,14.65,0.09,7,598,1,0
29,0,0,58581,4,2,6000,5,14.27,0.1,7,591,1,0
27,0,0,58543,2,1,4300,0,12.69,0.07,7,653,1,0
29,0,1,58723,5,1,17375,4,14.27,0.3,5,702,0,0
28,1,2,63448,4,0,5600,3,13.85,0.09,8,647,0,0
29,1,1,58672,6,2,15000,4,18.64,0.26,9,602,1,0
29,0,1,64432,7,0,5600,4,11.99,0.09,10,618,0,0
30,0,2,58827,9,1,9000,2,12.42,0.15,7,608,1,0
28,1,0,68672,2,0,5600,0,10.37,0.08,6,651,1,0
35,0,2,58581,15,1,17000,1,6.03,0.29,8,708,1,0
29,0,3,70793,6,0,5600,3,10.37,0.08,6,638,1,0
29,1,2,73178,6,0,5600,0,9.99,0.08,7,648,0,0
33,0,3,58606,12,1,7500,1,6.03,0.13,10,527,1,0
34,0,3,76527,11,0,5600,1,11.58,0.07,5,688,1,0
33,1,1,58393,11,1,7000,5,6.62,0.12,8,658,1,0
34,1,0,58981,13,1,7500,4,6.62,0.13,7,595,0,0
33,0,1,58503,8,1,13800,3,8.9,0.24,6,653,1,0
28,0,2,58573,0,2,8000,4,16.77,0.14,9,587,1,0
27,0,0,58793,6,2,24000,5,9.91,0.41,9,508,1,0
30,1,0,58614,7,1,10950,5,11.01,0.19,9,649,1,0
29,1,1,84753,5,0,5600,2,11.99,0.07,6,618,1,0
34,0,0,58667,8,1,5600,5,15.96,0.1,7,619,1,0
29,1,0,85079,3,0,5600,2,14.27,0.07,6,620,0,0
28,0,3,51395,10,1,7600,0,16.29,0.15,7,700,0,1
34,1,1,58880,16,1,8400,5,11.71,0.14,8,544,1,0
30,1,2,91119,7,0,5600,4,15.99,0.06,7,675,0,0
31,0,2,91754,9,0,5600,3,13.22,0.06,8,652,0,0
27,0,0,58603,5,1,5650,0,5.42,0.1,8,654,1,0
28,0,2,113339,5,0,5600,2,11.99,0.05,10,669,1,0
33,1,2,58629,11,2,10000,2,9.99,0.17,8,694,1,0
28,1,3,58717,5,1,3000,4,11.99,0.05,10,622,1,0
31,0,1,58656,11,2,1600,2,9.99,0.03,8,649,1,0
31,0,1,132284,5,0,5600,0,11.01,0.04,10,620,0,1
28,0,2,90935,4,0,5625,5,6.91,0.06,5,626,1,0
29,1,1,58595,9,1,6625,4,8.49,0.11,9,695,0,0
29,1,0,58552,8,1,7000,5,8.49,0.12,9,612,1,0
29,0,2,58518,4,1,5000,2,5.99,0.09,8,592,1,0
31,0,2,119966,6,0,5675,2,13.23,0.05,8,616,1,0
30,0,0,58634,10,1,8500,4,7.49,0.14,8,693,1,0
28,1,2,44400,6,0,5700,3,10.39,0.13,5,666,1,0
32,1,0,58476,10,1,10650,0,10.59,0.18,9,582,1,0
32,1,2,64627,7,0,5700,0,9.99,0.09,9,495,1,0
27,0,1,58524,6,1,6000,4,13.49,0.1,7,655,1,0
31,0,0,116081,9,0,5750,2,9.45,0.05,10,617,1,0
27,1,3,45521,5,0,5775,4,14.91,0.13,7,595,0,0
27,1,3,58445,5,1,8000,2,10.59,0.14,9,676,0,0
29,1,2,58642,8,1,9000,1,11.99,0.15,5,576,0,0
31,1,2,33439,7,0,5800,5,6.62,0.17,9,610,1,0
29,0,2,58583,3,1,4500,5,5.42,0.08,6,698,1,0
27,1,3,39307,5,0,5800,0,7.49,0.15,5,623,1,0
29,1,1,40027,7,0,5800,2,5.79,0.14,5,667,0,1
27,1,1,44195,4,0,5800,3,12.42,0.13,10,679,1,0
32,0,1,51052,9,0,5800,0,9.32,0.11,10,653,0,0
30,0,3,51540,10,1,4500,3,7.49,0.09,7,691,0,1
29,1,0,58594,11,2,8000,2,13.49,0.14,9,532,1,0
31,0,2,88433,7,0,5800,2,10.37,0.07,6,652,1,0
34,1,1,83653,9,0,5800,5,14.59,0.07,5,532,0,1
29,0,2,51431,7,1,6000,4,11.49,0.12,9,693,0,1
31,1,3,75437,3,0,5800,3,14.11,0.08,10,665,0,1
27,1,0,58791,3,1,5000,3,6.99,0.09,7,659,0,0
28,1,0,36995,5,0,5825,4,9.99,0.16,9,590,1,0
28,0,0,58641,7,2,12000,2,14.54,0.2,10,602,0,0
27,1,2,46231,5,0,5850,3,11.01,0.13,5,634,1,0
29,0,0,58429,7,2,1850,4,10.74,0.03,7,619,0,0
34,1,2,56078,11,0,5850,4,11.12,0.1,8,647,1,0
30,0,2,85316,9,0,5850,3,5.79,0.07,5,663,1,0
27,1,3,58571,4,2,4500,1,13.8,0.08,8,707,1,0
28,0,2,58669,5,1,10000,1,6.92,0.17,8,583,1,0
32,0,0,58907,10,2,3000,1,5.79,0.05,7,628,1,0
31,0,1,58549,8,1,14400,0,7.29,0.25,5,582,0,0
27,1,0,58624,5,1,12000,3,7.66,0.2,10,575,1,0
27,0,1,70564,5,0,5900,0,9.32,0.08,7,618,1,0
29,0,2,58501,4,1,7000,5,12.68,0.12,6,599,1,0
27,1,3,51294,4,0,5950,4,5.99,0.12,5,635,1,0
29,0,3,58518,6,1,4975,3,5.79,0.09,7,693,0,0
34,1,0,58816,8,1,3600,5,10.37,0.06,5,686,0,0
33,0,2,735421,11,0,5950,0,12.73,0.01,9,630,1,0
29,0,2,51442,5,1,5500,1,7.66,0.11,10,611,0,1
32,0,1,58796,10,2,8000,1,5.79,0.14,7,654,0,0
35,0,0,51583,11,1,5000,1,14.17,0.1,8,629,0,1
29,1,3,58527,5,2,9600,4,12.23,0.16,8,691,1,0
27,1,1,22220,4,0,6000,0,7.49,0.27,5,605,0,1
34,0,4,22897,10,0,6000,5,11.01,0.26,7,630,0,1
28,1,2,51420,6,1,4000,3,9.25,0.08,10,625,0,1
27,1,2,23774,7,0,6000,3,16.49,0.25,8,694,0,1
32,0,0,58680,9,1,5200,2,5.42,0.09,5,598,1,0
33,1,2,23663,6,0,6000,4,10.65,0.25,6,618,0,1
29,0,2,51517,5,1,1200,2,12.98,0.02,10,569,0,1
35,1,0,25238,14,0,6000,1,15.99,0.24,5,572,0,0
30,1,0,24775,7,0,6000,1,11.01,0.24,9,651,1,0
27,0,0,25215,4,0,6000,5,13.11,0.24,10,663,1,0
28,0,2,25027,5,0,6000,1,6.03,0.24,8,636,0,0
29,1,2,58357,11,1,15000,0,13.98,0.26,10,620,1,0
31,0,2,26037,10,0,6000,0,14.26,0.23,8,698,0,0
29,0,1,26077,4,0,6000,1,12.42,0.23,6,540,1,0
29,0,1,58546,7,1,20000,4,11.01,0.34,9,648,1,0
34,0,2,58856,8,1,9000,0,7.14,0.15,6,613,1,0
27,1,2,26855,4,0,6000,2,18.07,0.22,7,690,0,1
29,1,0,58222,8,1,3250,5,6.76,0.06,7,639,1,0
27,0,1,26889,7,0,6000,4,7.88,0.22,9,663,1,0
35,0,0,58413,12,2,4200,2,13.61,0.07,7,560,1,0
33,0,3,28012,14,0,6000,3,7.9,0.21,8,607,1,0
29,0,0,28177,8,0,6000,1,11.83,0.21,9,655,1,0
34,1,1,58890,8,1,10000,4,7.14,0.17,10,610,0,0
31,0,1,58790,9,1,6600,3,7.14,0.11,5,625,1,0
27,0,3,28406,7,0,6000,3,8.9,0.21,6,597,1,0
28,1,3,28674,9,0,6000,3,8.88,0.21,5,682,1,0
30,1,2,29899,5,0,6000,4,5.42,0.2,8,582,1,0
31,1,1,58482,9,1,7800,3,7.51,0.13,10,647,0,0
31,1,1,30041,12,0,6000,5,8.49,0.2,9,661,1,0
29,1,1,58507,7,1,20000,2,11.36,0.34,10,649,0,0
31,0,3,59009,5,2,20000,2,10.62,0.34,7,681,0,0
35,0,3,58933,13,1,5000,3,13.48,0.08,10,533,1,0
29,1,0,58869,6,1,10000,1,12.73,0.17,7,619,1,0
30,0,0,58660,9,2,1500,2,13.48,0.03,5,621,1,0
35,1,1,29657,13,0,6000,0,12.87,0.2,7,546,1,0
33,1,2,58105,11,1,20000,4,16.07,0.34,10,652,0,0
27,0,3,51141,3,1,2850,4,13.48,0.06,7,694,0,1
27,0,2,30943,6,0,6000,3,7.9,0.19,5,627,1,0
33,0,1,58942,11,1,6000,0,11.01,0.1,10,658,0,0
32,0,0,31270,14,0,6000,3,16.49,0.19,5,600,0,1
27,0,0,32145,2,0,6000,4,10.75,0.19,10,640,1,0
27,1,0,32360,5,0,6000,5,7.14,0.19,5,610,1,0
35,0,2,32639,13,0,6000,0,16.29,0.18,8,662,0,1
29,1,3,32921,8,0,6000,2,14.84,0.18,7,642,0,1
32,0,2,33458,10,0,6000,3,12.73,0.18,10,703,1,0
31,1,1,33576,7,0,6000,2,8.94,0.18,6,679,0,1
27,1,0,58700,5,2,14000,5,11.01,0.24,8,592,1,0
33,1,3,33808,11,0,6000,0,13.49,0.18,8,603,0,1
32,1,2,34652,10,0,6000,4,11.01,0.17,5,705,0,0
30,0,2,58695,6,1,3000,1,7.4,0.05,7,637,1,0
27,0,0,34239,3,0,6000,5,13.92,0.18,6,631,1,0
30,1,2,35571,6,0,6000,4,15.23,0.17,6,653,0,0
27,1,3,35970,5,0,6000,5,15.27,0.17,6,706,0,0
29,0,2,35853,3,0,6000,1,12.87,0.17,5,656,1,0
29,1,2,36653,5,0,6000,5,5.79,0.16,8,700,1,0
30,0,3,58639,7,1,15000,4,11.01,0.26,9,548,1,0
27,0,1,36727,9,0,6000,5,14.65,0.16,9,647,1,0
29,0,2,37117,6,0,6000,4,8.9,0.16,10,561,0,0
35,0,1,58410,11,1,2000,2,11.97,0.03,9,664,0,0
33,0,1,58608,9,1,7500,2,8,0.13,10,639,0,0
29,0,1,58320,4,1,5000,5,11.97,0.09,5,519,1,0
29,1,2,37031,8,0,6000,2,17.99,0.16,7,618,0,1
31,1,2,36688,13,0,6000,1,8.49,0.16,7,625,1,0
27,0,0,37312,5,0,6000,3,7.66,0.16,9,627,0,0
28,0,2,37071,5,0,6000,3,10.37,0.16,6,642,0,1
35,0,2,37211,13,0,6000,0,6.54,0.16,6,621,0,0
28,0,4,37058,4,0,6000,0,11.49,0.16,9,661,0,1
31,0,2,36764,6,0,6000,4,13.23,0.16,5,581,1,0
31,1,2,51428,3,1,21000,1,12.36,0.41,7,617,0,1
27,0,2,58398,5,2,6500,4,7.75,0.11,8,635,0,0
33,0,0,58657,6,1,5000,2,11.01,0.09,10,669,1,0
33,1,2,37334,12,0,6000,0,10.51,0.16,10,625,1,0
27,0,1,58341,2,1,20000,5,11.89,0.34,10,565,0,0
32,0,2,36952,10,0,6000,5,12.61,0.16,5,630,0,1
28,1,4,37961,5,0,6000,4,9.32,0.16,8,678,0,0
27,1,3,51287,5,1,10000,3,16.49,0.19,6,660,0,1
28,1,1,38482,6,0,6000,4,15.33,0.16,9,567,1,0
32,1,2,59003,8,1,8400,3,10.74,0.14,6,658,0,0
29,1,0,38192,5,0,6000,3,13.47,0.16,6,656,0,0
27,0,2,38224,3,0,6000,5,13.49,0.16,7,574,1,0
30,0,1,38424,10,0,6000,3,9.91,0.16,8,615,1,0
27,1,1,38493,4,0,6000,3,9.63,0.16,8,586,1,0
29,1,1,38411,6,0,6000,4,11.46,0.16,10,642,0,1
27,1,0,38834,7,0,6000,1,12.84,0.15,9,617,0,1
30,0,1,59132,4,1,9350,3,11.01,0.16,7,626,0,0
27,0,2,39491,3,0,6000,1,14.27,0.15,8,563,0,0
30,0,1,39629,8,0,6000,3,12.99,0.15,9,689,0,0
30,0,3,39549,8,0,6000,3,11.01,0.15,9,697,1,0
28,1,0,39384,7,0,6000,4,11.01,0.15,5,677,1,0
29,0,3,39756,4,0,6000,1,12.18,0.15,10,623,1,0
28,1,2,59626,9,1,10000,1,6.99,0.17,9,630,0,0
28,0,0,39438,6,0,6000,5,13.99,0.15,9,619,1,0
28,0,0,40624,8,0,6000,4,7.9,0.15,6,595,1,0
27,1,1,59568,6,1,10000,4,15.7,0.17,9,633,1,0
29,1,2,40370,6,0,6000,5,9.99,0.15,6,630,0,0
29,0,2,40474,2,0,6000,1,15.23,0.15,6,681,0,0
33,0,2,41686,9,0,6000,1,11.01,0.14,9,695,1,0
29,1,2,59261,8,1,11050,5,5.42,0.19,9,614,1,0
27,0,0,41147,1,0,6000,4,14.91,0.15,5,664,0,1
30,1,1,41562,8,0,6000,5,6.91,0.14,7,687,0,0
29,0,2,41576,8,0,6000,5,14.91,0.14,6,625,0,1
29,0,4,41800,5,0,6000,1,14.09,0.14,7,575,1,0
27,0,2,41826,6,0,6000,0,15.31,0.14,5,660,0,1
27,1,3,41929,4,0,6000,3,8.9,0.14,9,687,0,0
32,1,0,42020,14,0,6000,5,14.65,0.14,8,569,1,0
27,0,0,41533,3,0,6000,0,6.99,0.14,6,559,1,0
34,1,2,59662,14,2,2400,1,7.14,0.04,5,615,0,0
30,0,3,59848,7,1,5000,3,15.23,0.08,5,706,1,0
30,0,1,42900,8,0,6000,3,7.9,0.14,9,663,0,0
29,0,1,35450,3,0,6000,3,8.49,0.17,8,609,0,1
27,1,3,60208,5,1,5000,2,11.83,0.08,10,666,0,0
27,0,1,43314,8,0,6000,3,7.49,0.14,10,669,0,0
27,1,2,42723,7,0,6000,4,11.11,0.14,6,605,1,0
30,1,3,35885,7,0,6000,4,15.58,0.17,8,578,0,1
32,1,2,42901,10,0,6000,5,11.01,0.14,9,571,1,0
27,1,2,43032,0,0,6000,3,9.32,0.14,10,519,1,0
28,1,1,43108,5,0,6000,1,11.89,0.14,10,582,1,0
31,0,2,43299,6,0,6000,3,12.84,0.14,7,547,1,0
29,1,0,59592,3,2,4400,4,6.62,0.07,9,642,1,0
35,1,1,52761,12,1,13200,0,16.77,0.25,9,605,0,1
31,1,1,35578,7,0,6000,2,10.75,0.17,8,674,0,1
27,0,1,59418,7,1,8500,3,10.59,0.14,6,661,0,0
28,0,2,59629,6,2,19000,1,10.99,0.32,7,670,1,0
31,1,1,60089,8,2,14000,1,13.99,0.23,10,627,1,0
30,0,3,59716,8,1,11750,1,8.9,0.2,9,667,0,0
30,0,0,59660,5,2,3500,3,6.99,0.06,5,576,1,0
31,0,0,44019,9,0,6000,0,8.9,0.14,9,671,1,0
33,1,1,36821,9,0,6000,5,19.42,0.16,10,544,0,1
29,0,2,44206,6,0,6000,1,5.99,0.14,6,670,0,0
30,1,3,59869,8,1,8500,4,16.32,0.14,9,692,0,0
28,0,3,59615,5,1,7000,3,7.51,0.12,8,653,1,0
28,1,3,60125,4,1,4750,3,10.25,0.08,8,652,1,0
30,0,2,59567,7,2,8500,4,12.18,0.14,8,664,0,0
32,1,3,59434,13,1,8275,0,11.01,0.14,6,607,1,0
33,0,3,44204,8,0,6000,3,13.22,0.14,8,639,1,0
30,1,2,59997,4,1,9250,2,11.01,0.15,8,711,1,0
30,1,2,60163,9,1,15025,1,6.03,0.25,8,691,1,0
27,0,3,60288,3,1,2500,3,5.42,0.04,10,633,1,0
27,0,0,60379,7,1,9600,3,5.42,0.16,6,511,1,0
32,0,1,59737,8,1,5000,2,7.74,0.08,10,625,1,0
35,0,1,44874,10,0,6000,3,13.61,0.13,6,681,1,0
27,0,4,59945,7,1,3250,3,11.01,0.05,6,647,1,0
32,0,2,45487,13,0,6000,3,10.36,0.13,6,647,0,0
27,0,1,60272,5,1,10000,3,11.78,0.17,9,633,0,0
29,1,0,60594,8,1,4000,0,11.49,0.07,5,571,1,0
27,0,1,38493,5,0,6000,4,6.62,0.16,10,567,0,1
31,1,1,60310,7,1,10000,0,10.75,0.17,6,564,1,0
27,1,2,60537,5,2,12000,3,10.38,0.2,10,576,1,0
29,0,0,39074,8,0,6000,2,15.7,0.15,9,554,0,1
30,0,3,46601,7,0,6000,5,11.01,0.13,10,598,1,0
30,1,2,53485,7,1,6000,4,12.21,0.11,7,641,0,1
30,1,2,60535,8,1,8400,4,13.11,0.14,6,703,0,0
33,0,3,60774,15,1,12000,4,6.92,0.2,9,627,1,0
35,1,0,53638,11,1,15000,3,7.51,0.28,6,642,0,1
30,0,1,53624,8,1,13200,0,16.29,0.25,9,621,0,1
28,1,1,47561,2,0,6000,4,8.63,0.13,7,607,1,0
35,0,2,60859,12,1,6000,4,7.14,0.1,6,646,1,0
28,0,0,48255,2,0,6000,0,6.17,0.12,7,616,0,0
32,1,1,48757,8,0,6000,3,12.69,0.12,8,679,1,0
27,1,2,49065,0,0,6000,4,11.01,0.12,9,576,1,0
27,0,3,48985,5,0,6000,0,11.99,0.12,6,675,0,0
27,0,0,61035,3,1,9500,3,8.9,0.16,8,635,0,0
35,1,1,61137,11,1,6000,2,13.49,0.1,6,718,0,0
33,1,3,49261,14,0,6000,0,7.51,0.12,6,603,1,0
27,1,1,48918,2,0,6000,1,12.73,0.12,10,638,1,0
29,0,0,49228,8,0,6000,0,11.14,0.12,6,634,1,0
28,1,0,61367,7,1,9000,4,11.01,0.15,7,593,0,0
35,0,1,48928,17,0,6000,3,11.01,0.12,7,637,0,0
30,1,3,61209,4,1,10000,0,6.62,0.16,7,611,1,0
27,0,1,48607,0,0,6000,1,11.28,0.12,7,599,1,0
32,1,1,49634,7,0,6000,5,14.26,0.12,5,678,1,0
27,1,2,50213,5,0,6000,4,7.66,0.12,7,607,1,0
27,0,2,61149,5,2,5275,4,11.01,0.09,5,674,1,0
30,0,2,50440,7,0,6000,0,6.03,0.12,10,705,0,0
31,1,2,60982,13,1,6000,0,13.49,0.1,9,713,1,0
34,0,2,61282,13,1,4000,5,8.9,0.07,8,619,1,0
27,1,1,60961,3,1,12000,4,11.71,0.2,10,615,1,0
27,1,1,50110,4,0,6000,3,9.32,0.12,7,635,0,0
33,0,3,43132,8,0,6000,4,13.72,0.14,8,591,0,1
33,1,3,43350,14,0,6000,5,13.49,0.14,5,730,0,1
34,0,3,51477,11,0,6000,1,10.59,0.12,7,622,0,0
34,1,2,60825,9,1,16000,5,13.49,0.26,5,628,1,0
34,0,3,51379,16,0,6000,5,14.22,0.12,10,659,1,0
34,1,1,44083,10,0,6000,5,11.01,0.14,10,632,0,1
32,1,2,43858,8,0,6000,3,16.07,0.14,10,633,0,1
28,1,1,51613,5,0,6000,5,11.78,0.12,10,614,0,0
28,1,2,51623,6,0,6000,3,8.63,0.12,7,669,0,0
35,0,1,45418,11,0,6000,4,9.99,0.13,7,674,0,1
32,1,2,52507,13,0,6000,1,13.22,0.11,6,694,0,0
28,0,3,61228,9,2,6000,5,6.03,0.1,9,642,1,0
34,0,1,60969,9,2,16000,5,7.51,0.26,7,669,1,0
